"","Est","Var","Country","Date","Upper","Lower"
"1",12.2509323772795,0.164320328575056,"Algeria","2021-09-28",12.5795730344296,11.9222917201293
"2",12.2527521567979,0.168785327287746,"Algeria","2021-09-29",12.5903228113734,11.9151815022224
"3",12.2566546139397,0.169231813799318,"Algeria","2021-09-30",12.5951182415384,11.9181909863411
"4",12.2579247330667,0.167706705087663,"Algeria","2021-10-01",12.593338143242,11.9225113228914
"5",12.2584297543364,0.172529917704111,"Algeria","2021-10-02",12.6034895897446,11.9133699189282
"6",12.2697522263552,0.169211677541416,"Algeria","2021-10-03",12.6081755814381,11.9313288712724
"7",12.2652787291828,0.172828988755095,"Algeria","2021-10-04",12.610936706693,11.9196207516726
"8",12.2722213985164,0.174703119524623,"Algeria","2021-10-05",12.6216276375656,11.9228151594671
"9",12.2749709760952,0.171368624701371,"Algeria","2021-10-06",12.6177082254979,11.9322337266925
"10",12.2766478375592,0.175407923310477,"Algeria","2021-10-07",12.6274636841801,11.9258319909382
"11",12.2789544532447,0.17527866575246,"Algeria","2021-10-08",12.6295117847496,11.9283971217398
"12",12.2872059297037,0.178742425694583,"Algeria","2021-10-09",12.6446907810928,11.9297210783145
"13",12.2867131774394,0.172661025139625,"Algeria","2021-10-10",12.6320352277187,11.9413911271602
"14",12.2937512019015,0.179044600622099,"Algeria","2021-10-11",12.6518404031457,11.9356620006573
"15",12.2941166833363,0.17788871476443,"Algeria","2021-10-12",12.6498941128652,11.9383392538075
"16",12.2992268241873,0.183550089994878,"Algeria","2021-10-13",12.6663270041771,11.9321266441976
"17",12.3032708285946,0.181752423863461,"Algeria","2021-10-14",12.6667756763215,11.9397659808676
"18",12.3089608000677,0.183299682231037,"Algeria","2021-10-15",12.6755601645297,11.9423614356056
"19",12.3067836784546,0.18657988766974,"Algeria","2021-10-16",12.6799434537941,11.9336239031151
"20",12.3104005228634,0.183432929746931,"Algeria","2021-10-17",12.6772663823572,11.9435346633695
"21",12.3180340685698,0.185735415672853,"Algeria","2021-10-18",12.6895048999155,11.9465632372241
"22",10.9075642507372,0.171694386813616,"Angola","2021-09-28",11.2509530243644,10.5641754771099
"23",10.9108367981828,0.166698757328408,"Angola","2021-09-29",11.2442343128396,10.577439283526
"24",10.9117816860735,0.168657519014462,"Angola","2021-09-30",11.2490967241024,10.5744666480446
"25",10.9179778354241,0.169411709221293,"Angola","2021-10-01",11.2568012538666,10.5791544169815
"26",10.9226879000799,0.172398623878006,"Angola","2021-10-02",11.267485147836,10.5778906523239
"27",10.9213796884005,0.169501494328583,"Angola","2021-10-03",11.2603826770576,10.5823766997433
"28",10.9316099069494,0.171475849018366,"Angola","2021-10-04",11.2745616049862,10.5886582089127
"29",10.9379751897658,0.173285572742412,"Angola","2021-10-05",11.2845463352507,10.591404044281
"30",10.9360701838636,0.171663707981244,"Angola","2021-10-06",11.2793975998261,10.5927427679011
"31",10.9448938949027,0.176536316771777,"Angola","2021-10-07",11.2979665284462,10.5918212613591
"32",10.9472833562632,0.176521115045365,"Angola","2021-10-08",11.300325586354,10.5942411261725
